 2020	7	1	-1	0	 50	          0	          0	          0	0.000122033	0.000122033	0.000305083	 0.00103728	 0.00103728	 0.00225761	 0.00268473	 0.00280676	 0.00317286	 0.00274574	 0.00207456	 0.00244066	 0.00280676	 0.00213558	 0.00213558	 0.00250168	 0.00305083	0.00433217	0.00530844	0.00549149	0.00823723	0.0107389	0.0131796	0.0150711	0.0182439	0.0170236	0.0182439	0.0187321	0.0214778	0.0240405	0.0304473	   0.02941	 0.0317896	 0.0305693	 0.0282507	  0.0218439	  0.0206846	  0.0140948	  0.0106169	 0.00658979	 0.00549149	 0.00329489	 0.00164745	 0.00164745	0.000915248	0.000671182	0.000610165	0.000915248	#_34        
 2021	7	1	-1	0	 50	          0	6.21929e-05	6.21929e-05	          0	6.21929e-05	0.000310965	0.000684122	0.000932894	 0.00211456	 0.00304745	 0.00342061	 0.00335842	 0.00410473	 0.00466447	 0.00292307	  0.0026121	 0.00310965	  0.0026121	 0.00335842	 0.00429131	0.00491324	0.00572175	0.00814727	0.00951552	0.0100131	0.0143666	0.0167921	0.0163567	0.0171652	0.0184713	0.0208346	0.0212078	0.0257479	0.0305989	 0.0289197	 0.0289197	 0.0263698	 0.0274893	  0.0208346	  0.0156726	  0.0123764	 0.00740096	 0.00516201	 0.00248772	 0.00248772	 0.00118167	0.000932894	0.000621929	0.000186579	0.000310965	0.000373158	#_35        
 2022	7	1	-1	0	 50	0.000268817	0.000179211	8.96057e-05	0.000179211	0.000268817	0.000716846	 0.00107527	 0.00170251	 0.00170251	 0.00250896	 0.00331541	 0.00421147	 0.00322581	 0.00331541	 0.00448029	  0.0031362	 0.00250896	 0.00179211	 0.00340502	 0.00412186	0.00492832	0.00591398	0.00860215	 0.0107527	 0.012724	0.0174731	0.0218638	0.0198925	0.0240143	0.0233871	0.0218638	0.0224014	0.0283154	0.0289427	 0.0331541	 0.0310036	 0.0295699	 0.0252688	  0.0183692	  0.0145161	 0.00976703	 0.00510753	 0.00394265	 0.00197133	0.000896057	0.000806452	 0.00062724	0.000448029	0.000268817	0.000179211	0.000358423	#_36        
 2023	7	1	-1	0	 50	8.61475e-05	          0	 0.00034459	 0.00111992	0.000947622	0.000775327	 0.00111992	 0.00155065	 0.00258442	 0.00284287	 0.00422123	 0.00387664	   0.005255	 0.00551344	 0.00491041	 0.00594418	 0.00568573	 0.00422123	 0.00603032	 0.00758098	0.00706409	0.00921778	 0.0101654	 0.0123191	0.0131806	0.0158511	0.0182633	0.0191247	 0.019297	0.0182633	0.0174018	 0.020417	0.0223983	 0.021623	 0.0242074	 0.0230014	 0.0234321	 0.0198139	   0.015162	  0.0121468	 0.00895934	 0.00585803	 0.00292901	  0.0018091	0.000861475	 0.00068918	0.000172295	8.61475e-05	8.61475e-05	0.000258442	8.61475e-05	#_37        
 2024	7	1	-1	0	 50	          0	          0	  0.0012576	   0.001048	  0.0027248	  0.0027248	 0.00461119	 0.00670719	 0.00901279	   0.012576	  0.0169776	  0.0159296	   0.014672	  0.0111088	 0.00649759	 0.00775519	 0.00859359	 0.00775519	  0.0119472	  0.0132048	 0.0132048	 0.0165584	 0.0222176	 0.0224272	0.0197024	0.0201216	0.0144624	  0.01572	  0.01572	 0.013624	0.0121568	 0.011528	0.0108992	0.0134144	0.00859359	  0.014672	 0.0100608	 0.0100608	 0.00985118	 0.00670719	 0.00503039	 0.00461119	  0.0018864	   0.001048	   0.001048	   0.001048	          0	  0.0002096	  0.0002096	          0	  0.0002096	#_38        
 1983	7	2	-1	0	200	          0	5.12326e-05	5.12326e-05	0.000307396	0.000435441	0.000204931	0.000185981	0.000230897	0.000257049	0.000486986	0.000616508	0.000486547	0.000943735	 0.00113684	 0.00251635	 0.00439718	 0.00729058	 0.00701988	  0.0121009	  0.0129135	 0.0163933	 0.0184884	 0.0226662	 0.0224053	0.0214404	0.0272528	  0.02253	0.0269957	0.0270953	0.0283258	0.0278805	0.0308524	0.0253999	0.0187224	 0.0146876	0.00974674	0.00611737	0.00310563	0.000972337	0.000976919	0.000388009	0.000607711	0.000127586	5.60931e-05	2.80462e-05	          0	          0	0.000229607	          0	          0	          0	#_39        
 1984	7	2	-1	0	200	          0	          0	          0	7.96085e-05	          0	5.56293e-05	0.000166887	0.000111259	0.000423451	0.000761879	0.000616776	0.000392862	0.000976096	 0.00188324	 0.00286158	 0.00360521	 0.00445629	 0.00750542	 0.00720636	  0.0117034	 0.0125841	 0.0134297	 0.0158868	 0.0180192	0.0243099	0.0229931	0.0274176	0.0377289	0.0331687	0.0349615	0.0313388	0.0273695	0.0345746	0.0243374	 0.0175078	 0.0113934	0.00777185	0.00436222	  0.0030578	 0.00145119	0.000786159	0.000867342	0.000523356	0.000298628	0.000229787	0.000119697	          0	          0	          0	          0	          0	#_40        
 1985	7	2	-1	0	200	          0	          0	          0	          0	          0	          0	0.000215798	0.000393196	          0	 0.00028539	0.000709417	0.000680549	0.000825385	  0.0017234	 0.00222304	 0.00521816	 0.00468368	  0.0064252	 0.00878799	  0.0113422	 0.0142515	 0.0149549	 0.0160758	   0.01841	0.0216289	0.0232292	0.0250026	0.0290149	0.0335072	0.0353583	 0.033705	0.0334511	0.0303978	0.0224906	 0.0246018	 0.0147444	 0.0105622	0.00579632	 0.00418709	 0.00229155	 0.00121308	0.000780626	0.000598505	0.000127185	 0.00010897	9.37643e-05	          0	          0	          0	          0	          0	#_41        
 1986	7	2	-1	0	200	          0	          0	          0	          0	          0	          0	          0	0.000229494	 0.00013917	0.000324035	 0.00092079	 0.00137784	 0.00229161	 0.00347407	 0.00469217	  0.0052159	 0.00678381	 0.00768247	  0.0104557	 0.00935444	 0.0116409	 0.0138972	 0.0116042	 0.0113481	0.0197766	0.0217595	 0.024233	 0.022196	0.0277365	0.0322672	0.0287933	0.0289839	0.0267995	0.0259299	 0.0194454	  0.016462	  0.013766	 0.0101918	 0.00537649	 0.00551425	 0.00157198	 0.00142187	 0.00121278	0.000535324	          0	3.38501e-05	3.23975e-05	          0	          0	          0	          0	#_42        
 1987	7	2	-1	0	200	          0	          0	          0	          0	          0	          0	          0	          0	6.53724e-05	          0	 0.00029691	0.000646598	 0.00185321	 0.00268468	 0.00314873	 0.00351882	 0.00834632	  0.0073965	 0.00723364	 0.00955596	0.00988146	0.00995671	 0.0108419	 0.0129757	0.0116543	 0.016097	0.0206833	 0.021809	0.0264751	0.0242407	0.0305049	0.0377518	0.0368951	0.0308767	 0.0257108	 0.0222077	  0.014656	 0.0105171	 0.00999054	 0.00473638	 0.00567623	 0.00240647	0.000824639	0.000816914	0.000110365	  0.0003177	          0	0.000116575	          0	          0	          0	#_43        
 1989	7	2	-1	0	200	          0	          0	          0	          0	0.000129492	0.000129492	0.000388532	0.000411391	0.000243427	0.000954244	0.000662127	 0.00139695	 0.00161449	 0.00187453	  0.0029885	 0.00423549	 0.00632397	 0.00878414	  0.0105468	  0.0144202	 0.0105646	 0.0143373	 0.0128178	 0.0144772	0.0132349	0.0175148	0.0131202	0.0193293	0.0186853	0.0207499	0.0251992	0.0246589	0.0300511	 0.031144	 0.0310687	 0.0317776	 0.0263863	 0.0199135	  0.0139391	  0.0150303	 0.00859154	 0.00420043	 0.00271578	 0.00113456	0.000408434	0.000823971	0.000217649	0.000108883	          0	          0	          0	#_44        
 1990	7	2	-1	0	200	          0	          0	0.000114771	0.000229542	0.000506365	 0.00033173	0.000874423	0.000778499	 0.00174995	 0.00121496	   0.003993	 0.00281978	 0.00444053	 0.00400808	  0.0049747	 0.00546018	  0.0074796	 0.00723762	 0.00845037	  0.0101768	 0.0123954	  0.013194	  0.015979	  0.014008	0.0143251	0.0162557	0.0165252	0.0181791	0.0160711	0.0189472	0.0203617	 0.027442	0.0300654	0.0296057	 0.0345753	 0.0319515	 0.0264448	 0.0249334	  0.0201833	  0.0166695	 0.00914608	 0.00470265	 0.00387772	 0.00280076	  0.0008615	0.000307868	 0.00100969	          0	          0	0.000203138	          0	#_45        
 1991	7	2	-1	0	200	          0	0.000104199	          0	0.000104199	0.000104199	0.000247323	0.000911441	0.000848484	0.000724452	0.000955848	 0.00159199	 0.00260354	 0.00438395	 0.00574531	 0.00696209	 0.00816187	 0.00785354	 0.00957989	 0.00802283	 0.00910397	 0.0159194	 0.0121834	 0.0127863	 0.0131943	0.0174117	0.0150051	0.0193783	 0.016355	0.0162218	0.0194282	   0.0201	0.0231596	0.0245558	0.0275691	 0.0274872	 0.0318325	 0.0293751	 0.0238016	  0.0188489	  0.0185276	  0.0100674	 0.00581633	 0.00353092	0.000946612	 0.00037906	0.000174632	0.000166272	0.000521006	          0	0.000166272	0.000166272	#_46        
 1996	7	2	-1	0	200	          0	0.000137428	0.000137428	          0	          0	 9.3375e-05	0.000222301	0.000107954	0.000658594	 0.00183997	 0.00172536	 0.00284588	 0.00381987	 0.00747733	  0.0106455	  0.0135557	   0.011445	  0.0161606	  0.0160541	  0.0146954	 0.0172352	 0.0142576	 0.0166573	 0.0172505	0.0143971	0.0223555	0.0189322	0.0191408	0.0220184	0.0206713	0.0175643	0.0210369	0.0168122	0.0182519	 0.0179835	 0.0204018	  0.017406	 0.0146906	  0.0124235	   0.010099	 0.00747486	 0.00350959	 0.00344001	 0.00161717	0.000969816	 0.00127983	0.000239042	0.000241054	4.24902e-05	2.64831e-05	          0	#_47        
 1997	7	2	-1	0	200	          0	          0	8.78347e-05	8.78347e-05	0.000129184	0.000309992	0.000635641	0.000568359	0.000699175	0.000991318	 0.00171489	 0.00174756	 0.00260157	 0.00365353	 0.00511179	 0.00701108	 0.00934419	  0.0120855	  0.0146591	  0.0186887	 0.0182814	 0.0208164	 0.0230566	 0.0188118	0.0219126	0.0190718	0.0244816	0.0210804	0.0213906	0.0203173	0.0230544	 0.022263	0.0224586	0.0208904	 0.0209064	 0.0168357	 0.0175142	 0.0167918	  0.0141255	  0.0112343	 0.00712525	  0.0129591	 0.00490053	 0.00221365	 0.00165418	0.000964226	0.000679733	0.000611803	 4.7938e-05	9.84493e-05	2.97506e-05	#_48        
 1999	7	2	-1	0	200	          0	          0	3.38704e-05	          0	3.38143e-05	4.72207e-05	0.000252173	 0.00049703	0.000538816	 0.00103724	 0.00131481	 0.00172535	 0.00231075	 0.00398433	 0.00521868	 0.00592957	 0.00915998	   0.012643	   0.013501	  0.0147622	 0.0153157	 0.0161367	 0.0171572	 0.0176095	0.0188154	0.0177395	0.0177273	0.0193903	0.0216641	0.0231301	0.0178603	0.0209532	0.0191639	 0.021605	 0.0186527	 0.0203143	 0.0175826	 0.0162541	  0.0126231	  0.0108818	 0.00874619	 0.00472091	 0.00331909	 0.00237246	 0.00269434	 0.00173543	0.000876068	6.76429e-05	0.000123221	5.36756e-05	0.000252874	#_49        
 2003	7	2	-1	0	200	          0	4.33671e-05	8.59177e-05	0.000222972	8.67357e-05	0.000460028	0.000701785	 0.00106493	 0.00146692	 0.00113011	 0.00301542	 0.00262387	 0.00335328	 0.00494844	 0.00431926	 0.00638146	 0.00737831	 0.00829763	 0.00752641	  0.0105714	0.00961629	 0.0110644	 0.0171454	 0.0182148	0.0198229	0.0283007	0.0294126	0.0306143	0.0388184	0.0372074	0.0297866	0.0277035	0.0303461	0.0325193	 0.0195384	 0.0184118	 0.0178868	 0.0172913	  0.0135785	  0.0121049	 0.00672825	 0.00766578	 0.00411759	 0.00289352	 0.00149508	 0.00107019	0.000508528	 0.00020237	0.000103637	0.000169211	3.97918e-05	#_50        
 2004	7	2	-1	0	200	8.10937e-05	0.000288546	 0.00148017	   0.001643	0.000684049	0.000931406	0.000588288	 0.00103532	 0.00184376	 0.00220808	 0.00368532	 0.00415574	 0.00469544	 0.00590351	 0.00531993	 0.00589589	 0.00653787	 0.00801832	 0.00712501	  0.0124178	0.00892152	0.00960886	 0.0116677	    0.0128	0.0134182	 0.013194	0.0193315	0.0221449	0.0286352	0.0303087	0.0312582	0.0347014	0.0346065	0.0314667	 0.0288209	 0.0232138	  0.025326	 0.0146556	  0.0138334	  0.0132185	 0.00748267	 0.00543446	 0.00447339	 0.00352505	 0.00170073	0.000836553	0.000964715	0.000186653	 3.6747e-05	          0	          0	#_51        
 2015	7	2	-1	0	200	          0	          0	          0	          0	          0	          0	5.90814e-05	0.000237321	 0.00013574	0.000301703	 0.00024005	 0.00074768	 0.00190923	  0.0012079	 0.00336161	 0.00307755	 0.00267839	 0.00369151	 0.00485368	 0.00655295	0.00536757	0.00894146	 0.0133042	 0.0130768	0.0152953	0.0212029	0.0261605	0.0291471	0.0436796	 0.035847	0.0324156	0.0327739	0.0264873	0.0213624	 0.0205466	 0.0175627	 0.0159499	  0.013683	  0.0154491	  0.0129919	 0.00903057	 0.00592198	 0.00227661	 0.00337694	  0.0011023	 0.00196843	0.000541271	0.000231921	          0	          0	          0	#_52        
 2022	7	2	-1	0	200	0.000442931	0.000257362	0.000437716	0.000875539	0.000548463	0.000701901	 0.00113794	  0.0023899	 0.00278924	 0.00232426	 0.00511706	  0.0069285	 0.00885569	 0.00903049	 0.00940982	  0.0137892	  0.0137081	  0.0118052	   0.017812	  0.0149681	 0.0183673	 0.0188665	 0.0170106	 0.0201893	0.0179191	0.0180268	0.0193315	0.0191003	0.0185152	0.0177262	0.0162028	0.0195686	0.0166442	  0.01273	 0.0184967	 0.0153757	 0.0123462	 0.0130355	  0.0137831	 0.00795158	 0.00903374	   0.005544	 0.00564055	 0.00323701	 0.00155963	0.000655484	0.000853098	0.000177907	0.000177907	          0	          0	#_53        
 2023	7	2	-1	0	200	          0	          0	0.000112872	4.60315e-05	0.000183684	0.000363692	0.000158755	0.000338175	 0.00108584	0.000758527	 0.00273936	 0.00229679	  0.0045653	 0.00572953	   0.009106	  0.0118699	  0.0123021	  0.0149436	  0.0192135	  0.0198578	 0.0163927	 0.0178492	 0.0157224	 0.0186129	 0.022389	0.0206348	0.0202954	0.0193749	0.0183664	0.0139572	0.0165955	 0.015932	0.0168913	0.0135318	 0.0144489	 0.0165078	 0.0129145	 0.0127759	  0.0121098	 0.00939279	 0.00603023	 0.00636792	 0.00427327	 0.00241726	0.000326235	 0.00150609	 0.00108046	 0.00054945	          0	          0	          0	#_54        
 2024	7	2	-1	0	200	0.000155528	0.000505848	          0	0.000211061	0.000206324	0.000408452	 0.00113991	 0.00152568	 0.00346171	 0.00417147	 0.00655212	 0.00471686	 0.00985107	 0.00748187	 0.00652133	 0.00967959	  0.0128312	  0.0145872	   0.018173	  0.0178358	 0.0206021	 0.0208397	  0.021073	 0.0243849	0.0238398	0.0199833	0.0210988	0.0218117	0.0188519	0.0177869	0.0128762	0.0158199	0.0121787	 0.015208	 0.0154112	 0.0157324	 0.0115196	0.00782322	 0.00842701	 0.00792169	 0.00657646	 0.00343007	 0.00555292	 0.00198656	 0.00140615	0.000894491	0.000238634	0.000512632	 0.00016694	0.000134547	          0	#_55        
-9999	0	0	 0	0	  0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	         0	         0	         0	         0	        0	        0	        0	        0	        0	        0	        0	        0	        0	        0	         0	         0	         0	         0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	          0	#_terminator
23 #_N_agebins
#
#_agebin_vector
3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 #_agebin_vector
#
#_ageing_error
1 #_N_ageerror_definitions
#_age0	age1	age2	age3	age4	age5	age6	age7	age8	age9	age10	age11	age12	age13	age14	age15	age16	age17	age18	age19	age20	age21	age22	age23	age24	age25
   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	   -1	#_1
0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	#_2
#
#_age_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-05	0	0	0	0	1	#_Fishery
-1	1e-05	0	0	0	0	1	#_Survey 
1 #_Lbin_method: 1=poplenbins; 2=datalenbins; 3=lengths
 #_combine males into females at or below this bin number
#_year	month	fleet	sex	part	ageerr	Lbin_lo	Lbin_hi	Nsamp	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25
 2000	7	1	-1	0	1	-1	-1	 50	          0	          0	          0	         0	0.0193548	0.00645161	 0.0387097	 0.0451613	 0.0322581	0.0516129	0.0451613	 0.0387097	 0.0451613	 0.109677	 0.0258065	 0.0387097	  0.0387097	 0.0193548	  0.0129032	          0	  0.0258065	         0	 0.0580645	#_1         
 2002	7	1	-1	0	1	-1	-1	 50	          0	          0	          0	         0	        0	         0	 0.0107527	 0.0430108	 0.0645161	0.0967742	0.0860215	 0.0322581	 0.0322581	0.0322581	 0.0215054	 0.0322581	  0.0215054	 0.0107527	  0.0215054	  0.0107527	  0.0215054	 0.0107527	         0	#_2         
 2003	7	1	-1	0	1	-1	-1	 50	          0	          0	 0.00740741	0.00740741	0.0222222	0.00740741	0.00740741	 0.0518519	 0.0296296	0.0592593	0.0592593	 0.0666667	0.00740741	0.0444444	 0.0148148	 0.0296296	  0.0222222	 0.0222222	  0.0148148	 0.00740741	  0.0222222	 0.0296296	 0.0740741	#_3         
 1982	7	2	-1	0	1	-1	-1	200	0.000197402	          0	  0.0076136	 0.0252033	0.0200926	  0.032669	 0.0388257	 0.0430198	 0.0492146	 0.058119	0.0318078	 0.0529963	 0.0338511	0.0170601	 0.0138466	0.00273319	0.000739411	0.00025738	0.000130451	0.000189896	0.000222045	         0	         0	#_4         
 1988	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00293476	 0.0118428	0.0458345	 0.0390481	 0.0628398	 0.0331967	 0.0627949	0.0565762	 0.025785	 0.0782254	         0	0.0105448	 0.0045569	0.00595994	  0.0193361	 0.0144856	  0.0342838	          0	   0.011661	         0	0.00454773	#_5         
 1992	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00595885	0.00688103	0.0108065	 0.0459047	 0.0403565	  0.029211	 0.0496663	0.0347645	0.0227111	  0.036255	 0.0314047	 0.029993	 0.0331958	 0.0253874	  0.0286833	 0.0149235	  0.0112457	 0.00331096	  0.0153021	 0.0149713	 0.0126405	#_6         
 1993	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00717274	 0.0195173	0.0395708	 0.0551869	 0.0703623	 0.0073767	0.00318709	0.0329472	0.0558442	 0.0347139	 0.0507032	0.0325813	 0.0210049	   0.01582	  0.0158776	0.00526657	  0.0126483	          0	 0.00467066	 0.0059404	 0.0161443	#_7         
 1994	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00819071	 0.0157685	0.0480854	 0.0413158	  0.022925	 0.0481001	 0.0175973	0.0119691	0.0587672	 0.0124756	  0.053079	0.0228292	 0.0332652	 0.0231128	 0.00875735	 0.0144873	          0	 0.00216072	          0	         0	 0.0321887	#_8         
 1995	7	2	-1	0	1	-1	-1	200	          0	          0	  0.0118303	 0.0371324	0.0387935	 0.0557763	 0.0405469	 0.0198762	  0.027607	0.0195431	0.0119776	 0.0355269	  0.035786	0.0322409	 0.0224907	 0.0232479	  0.0250639	  0.010924	  0.0167448	  0.0189018	  0.0048969	         0	 0.0314625	#_9         
 1998	7	2	-1	0	1	-1	-1	200	          0	 0.00119445	 0.00511398	 0.0134213	0.0489012	 0.0509341	 0.0799552	 0.0388042	 0.0545126	0.0586875	 0.024069	  0.033784	 0.0197857	0.0142846	 0.0267348	 0.0119618	 0.00830168	0.00889493	  0.0162202	 0.00836236	 0.00447554	0.00462719	0.00842895	#_10        
 2000	7	2	-1	0	1	-1	-1	200	          0	0.000134275	 0.00505024	0.00495025	0.0283944	 0.0347192	 0.0679616	 0.0342807	 0.0431885	0.0241284	0.0268034	 0.0202874	 0.0175453	0.0215213	 0.0180214	 0.0146137	  0.0300302	 0.0126059	  0.0234885	 0.00490678	 0.00724751	 0.0087317	 0.0339445	#_11        
 2001	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00435587	   0.01004	0.0144321	 0.0476756	 0.0227749	 0.0879514	 0.0367597	0.0474704	0.0160315	  0.017052	 0.0115366	0.0198886	 0.0194906	0.00910314	  0.0102911	 0.0221783	  0.0167577	 0.00940488	 0.00336664	0.00398806	 0.0247801	#_12        
 2002	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00439547	 0.0123176	0.0275295	 0.0246402	 0.0485916	   0.02397	 0.0607659	0.0263031	 0.047164	 0.0237463	 0.0232558	0.0340111	0.00716681	  0.021502	 0.00752754	0.00757854	  0.0115251	  0.0185297	  0.0175685	0.00768586	 0.0426546	#_13        
 2005	7	2	-1	0	1	-1	-1	200	 0.00116511	 0.00277607	  0.0178959	 0.0314531	0.0464644	  0.042651	 0.0416438	 0.0377999	 0.0318489	 0.037656	0.0436248	 0.0257053	 0.0294337	0.0242094	 0.0144608	 0.0131411	 0.00788449	 0.0124362	 0.00478916	 0.00418087	 0.00482248	         0	 0.0419788	#_14        
 2006	7	2	-1	0	1	-1	-1	200	0.000257054	 0.00432277	  0.0494914	 0.0244381	0.0583996	 0.0583941	 0.0440689	 0.0300695	 0.0215448	0.0118268	0.0268048	 0.0262377	 0.0247556	0.0081393	 0.0180069	 0.0141171	  0.0187163	0.00788105	 0.00715589	  0.0127914	 0.00596102	 0.0073089	0.00895136	#_15        
 2007	7	2	-1	0	1	-1	-1	200	          0	 0.00503962	  0.0545468	 0.0707837	 0.044973	 0.0313649	 0.0251674	 0.0316404	 0.0358079	0.0209228	0.0226765	 0.0219937	 0.0113041	0.0280896	0.00990455	 0.0102447	 0.00770248	 0.0120154	 0.00105561	  0.0103125	          0	0.00637931	  0.029173	#_16        
 2008	7	2	-1	0	1	-1	-1	200	          0	          0	  0.0139879	 0.0485488	0.0651755	 0.0445636	 0.0230327	 0.0362001	 0.0352322	0.0281273	0.0115203	 0.0150847	 0.0278986	0.0270865	 0.0223061	0.00632073	 0.00150743	0.00926053	  0.0101623	  0.0113345	  0.0079225	0.00159967	 0.0205434	#_17        
 2009	7	2	-1	0	1	-1	-1	200	          0	0.000537926	 0.00976218	 0.0140912	0.0875009	 0.0601488	 0.0239639	 0.0353494	 0.0260187	0.0172035	0.0155478	 0.0117639	 0.0181418	0.0161262	 0.0190749	 0.0208649	  0.0104195	0.00915031	 0.00954165	  0.0069552	 0.00864216	0.00604285	 0.0114068	#_18        
 2010	7	2	-1	0	1	-1	-1	200	          0	          0	  0.0048786	  0.011036	0.0170481	 0.0901121	 0.0591814	 0.0305592	 0.0312344	0.0282994	0.0141774	 0.0140051	 0.0182932	0.0090899	 0.0221502	 0.0185147	  0.0153973	  0.010293	  0.0111962	 0.00250353	  0.0107285	0.00469831	 0.0186142	#_19        
 2011	7	2	-1	0	1	-1	-1	200	          0	 3.7653e-05	0.000676767	 0.0234333	0.0383788	 0.0352373	 0.0820059	 0.0670402	 0.0273378	0.0180135	0.0290672	0.00954492	 0.0107457	0.0156816	  0.004614	 0.0213679	  0.0151154	 0.0133123	 0.00983706	 0.00791476	  0.0109172	0.00744655	 0.0222826	#_20        
 2012	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00140262	 0.0103248	0.0203189	 0.0381492	 0.0413185	 0.0646903	 0.0571148	0.0431091	0.0235612	 0.0307059	 0.0109273	0.0106588	 0.0120403	  0.016981	  0.0259426	 0.0230441	 0.00838729	  0.0151331	  0.0159493	0.00649433	 0.0319795	#_21        
 2013	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00434115	 0.0111887	0.0158617	 0.0466286	 0.0421146	 0.0265962	 0.0614036	0.0480234	0.0538946	 0.0346436	 0.0174751	0.0146191	0.00466586	 0.0113994	 0.00878677	0.00841476	 0.00639273	   0.010392	  0.0120189	0.00869567	  0.027967	#_22        
 2014	7	2	-1	0	1	-1	-1	200	          0	 0.00107046	 0.00357334	 0.0109437	0.0314443	 0.0261238	  0.043713	  0.058724	 0.0462886	 0.066071	0.0442925	  0.011594	 0.0249259	0.0162311	 0.0154623	 0.0125293	  0.0195599	0.00591333	  0.0124052	  0.0176838	 0.00954519	0.00660888	  0.032846	#_23        
 2016	7	2	-1	0	1	-1	-1	200	          0	          0	 0.00520913	 0.0142036	0.0310141	 0.0268696	 0.0371513	 0.0151716	 0.0632403	0.0211998	0.0330997	 0.0671468	 0.0343288	0.0160119	0.00923975	 0.0221675	   0.025303	0.00539619	  0.0061182	 0.00298811	  0.0243992	 0.0125107	 0.0423828	#_24        
 2017	7	2	-1	0	1	-1	-1	200	 0.00144124	 0.00174099	  0.0157331	 0.0191411	 0.021479	 0.0813263	 0.0220202	 0.0405842	 0.0276191	0.0283403	 0.023933	  0.014686	 0.0226948	0.0422776	 0.0140185	 0.0190337	  0.0190703	0.00747373	0.000822225	 0.00614891	  0.0049077	 0.0100303	 0.0384674	#_25        
 2018	7	2	-1	0	1	-1	-1	200	          0	  0.0172618	 0.00949674	 0.0196074	 0.011733	 0.0342167	 0.0795323	 0.0107988	 0.0525316	0.0111485	0.0317717	 0.0192176	0.00754818	0.0320294	 0.0251602	 0.0169186	  0.0202283	0.00669914	 0.00771704	  0.0130462	 0.00132347	0.00520793	 0.0471422	#_26        
 2019	7	2	-1	0	1	-1	-1	200	0.000340572	  0.0194452	  0.0557235	  0.024015	0.0170252	 0.0259751	  0.042864	 0.0568487	 0.0326614	0.0339331	 0.011966	 0.0189166	 0.0232117	0.0254183	 0.0219463	 0.0085993	  0.0129344	0.00874575	  0.0259045	  0.0112832	0.000593936	0.00229772	 0.0225247	#_27        
 2021	7	2	-1	0	1	-1	-1	200	          0	          0	  0.0754133	 0.0760228	0.0811813	 0.0144152	 0.0251716	0.00938473	 0.0231397	0.0194513	0.0164134	 0.0141959	 0.0154345	 0.015637	 0.0155734	 0.0225892	  0.0174613	 0.0159369	 0.00885249	 0.00558391	 0.00403076	 0.0025636	 0.0106645	#_28        
-9999	0	0	 0	0	0	 0	 0	  0	          0	          0	          0	         0	        0	         0	         0	         0	         0	        0	        0	         0	         0	        0	         0	         0	          0	         0	          0	          0	          0	         0	         0	#_terminator
#
#_MeanSize_at_Age_obs
0 #_use_MeanSize_at_Age_obs
0 #_N_environ_variables
0 #_N_sizefreq_methods
0 #_do_tags
0 #_morphcomp_data
0 #_use_selectivity_priors
#
999
